Sample	gene	value	Risk_score	Risk_score_LH
TCGA-05-4405-01	CD80	5.2267	3.71267968739802	High
TCGA-05-4405-01	CD86	8.8523	3.71267968739802	High
TCGA-05-4405-01	TNFSF9	7.6754	3.71267968739802	High
TCGA-05-4405-01	TNFRSF25	5.148	3.71267968739802	High
TCGA-05-4405-01	ADORA2A	7.2068	3.71267968739802	High
TCGA-05-4405-01	CD70	2.4953	3.71267968739802	High
TCGA-05-4405-01	CD160	3.9614	3.71267968739802	High
TCGA-05-4405-01	LAIR1	9.5259	3.71267968739802	High
TCGA-05-4405-01	CD200	8.0484	3.71267968739802	High
TCGA-05-4405-01	HAVCR2	9.172	3.71267968739802	High
TCGA-05-4405-01	TNFRSF9	4.2894	3.71267968739802	High
TCGA-05-4405-01	BTNL2	0	3.71267968739802	High
TCGA-05-4405-01	TNFRSF8	3.6164	3.71267968739802	High
TCGA-05-4415-01	LGALS9	8.5703	6.88895446278104	High
TCGA-05-4415-01	CD200R1	3.6503	6.88895446278104	High
TCGA-05-4415-01	LAG3	7.4383	6.88895446278104	High
TCGA-05-4415-01	ICOS	5.0637	6.88895446278104	High
TCGA-05-4415-01	TNFSF15	3.7489	6.88895446278104	High
TCGA-05-4415-01	TIGIT	6.7973	6.88895446278104	High
TCGA-05-4415-01	TNFSF14	4.2977	6.88895446278104	High
TCGA-05-4415-01	CTLA4	5.2095	6.88895446278104	High
TCGA-05-4415-01	CD274	6.0025	6.88895446278104	High
TCGA-05-4415-01	CD276	11.7941	6.88895446278104	High
TCGA-05-4415-01	PDCD1	5.3259	6.88895446278104	High
TCGA-05-4415-01	CD48	7.4567	6.88895446278104	High
TCGA-05-4415-01	CD44	12.2844	6.88895446278104	High
TCGA-05-4415-01	ICOSLG	6.7799	6.88895446278104	High
TCGA-05-4415-01	IDO1	8.6744	6.88895446278104	High
TCGA-05-4415-01	CD28	6.0025	6.88895446278104	High
TCGA-05-4415-01	TNFRSF4	4.1964	6.88895446278104	High
TCGA-05-4415-01	NRP1	12.3769	6.88895446278104	High
TCGA-05-4415-01	TNFRSF14	7.8183	6.88895446278104	High
TCGA-05-4415-01	TMIGD2	1.2224	6.88895446278104	High
TCGA-05-4415-01	PDCD1LG2	5.9516	6.88895446278104	High
TCGA-05-4415-01	TNFRSF18	4.0492	6.88895446278104	High
TCGA-05-4415-01	TNFSF4	6.6065	6.88895446278104	High
TCGA-05-4415-01	CD80	4.9438	6.88895446278104	High
TCGA-05-4415-01	CD86	7.6511	6.88895446278104	High
TCGA-05-4415-01	TNFSF9	7.1166	6.88895446278104	High
TCGA-05-4415-01	TNFRSF25	3.43	6.88895446278104	High
TCGA-05-4415-01	ADORA2A	6.7324	6.88895446278104	High
TCGA-05-4415-01	CD70	4.5096	6.88895446278104	High
TCGA-05-4415-01	CD160	2.663	6.88895446278104	High
TCGA-05-4415-01	LAIR1	7.8531	6.88895446278104	High
TCGA-05-4415-01	CD200	5.6534	6.88895446278104	High
TCGA-05-4415-01	HAVCR2	7.8669	6.88895446278104	High
TCGA-05-4415-01	TNFRSF9	4.743	6.88895446278104	High
TCGA-05-4415-01	BTNL2	0.5305	6.88895446278104	High
TCGA-05-4415-01	TNFRSF8	3.1699	6.88895446278104	High
TCGA-05-4417-01	LGALS9	10.4041	3.61595872151161	High
TCGA-05-4417-01	CD200R1	5.6045	3.61595872151161	High
TCGA-05-4417-01	LAG3	7.2318	3.61595872151161	High
TCGA-05-4417-01	ICOS	7.6657	3.61595872151161	High
TCGA-05-4417-01	TNFSF15	7.7319	3.61595872151161	High
TCGA-05-4417-01	TIGIT	8.4713	3.61595872151161	High
TCGA-05-4417-01	TNFSF14	3.1084	3.61595872151161	High
TCGA-05-4417-01	CTLA4	7.5725	3.61595872151161	High
TCGA-05-4417-01	CD274	6.3295	3.61595872151161	High
TCGA-05-4417-01	CD276	11.2796	3.61595872151161	High
TCGA-05-4417-01	PDCD1	6.8501	3.61595872151161	High
TCGA-05-4417-01	CD48	8.9559	3.61595872151161	High
TCGA-05-4417-01	CD44	12.2945	3.61595872151161	High
TCGA-05-4417-01	ICOSLG	8.1484	3.61595872151161	High
TCGA-05-4417-01	IDO1	8.5855	3.61595872151161	High
TCGA-05-4417-01	CD28	8.2055	3.61595872151161	High
TCGA-05-4417-01	TNFRSF4	7.4149	3.61595872151161	High
TCGA-05-4417-01	NRP1	12.4911	3.61595872151161	High
TCGA-05-4417-01	TNFRSF14	9.7733	3.61595872151161	High
TCGA-05-4417-01	TMIGD2	3.6365	3.61595872151161	High
TCGA-05-4417-01	PDCD1LG2	7.0501	3.61595872151161	High
TCGA-05-4417-01	TNFRSF18	6.2714	3.61595872151161	High
TCGA-05-4417-01	TNFSF4	7.1308	3.61595872151161	High
TCGA-05-4417-01	CD80	6.4498	3.61595872151161	High
TCGA-05-4417-01	CD86	9.0402	3.61595872151161	High
TCGA-05-4417-01	TNFSF9	6.6995	3.61595872151161	High
TCGA-05-4417-01	TNFRSF25	6.3633	3.61595872151161	High
TCGA-05-4417-01	ADORA2A	7.6835	3.61595872151161	High
TCGA-05-4417-01	CD70	3.3067	3.61595872151161	High
TCGA-05-4417-01	CD160	2.8785	3.61595872151161	High
TCGA-05-4417-01	LAIR1	9.8149	3.61595872151161	High
TCGA-05-4417-01	CD200	8.8427	3.61595872151161	High
TCGA-05-4417-01	HAVCR2	9.2338	3.61595872151161	High
TCGA-05-4417-01	TNFRSF9	6.3181	3.61595872151161	High
TCGA-05-4417-01	BTNL2	0	3.61595872151161	High
TCGA-05-4417-01	TNFRSF8	6.1858	3.61595872151161	High
TCGA-05-4418-01	LGALS9	10.0005	4.86888510134115	High
TCGA-05-4418-01	CD200R1	4.7685	4.86888510134115	High
TCGA-05-4418-01	LAG3	7.4553	4.86888510134115	High
TCGA-05-4418-01	ICOS	5.8621	4.86888510134115	High
TCGA-05-4418-01	TNFSF15	6.6252	4.86888510134115	High
TCGA-05-4418-01	TIGIT	7.8744	4.86888510134115	High
TCGA-05-4418-01	TNFSF14	3.3181	4.86888510134115	High
TCGA-05-4418-01	CTLA4	6.6916	4.86888510134115	High
TCGA-05-4418-01	CD274	7.0293	4.86888510134115	High
TCGA-05-4418-01	CD276	11.2028	4.86888510134115	High
TCGA-05-4418-01	PDCD1	6.7989	4.86888510134115	High
TCGA-05-4418-01	CD48	9.3252	4.86888510134115	High
TCGA-05-4418-01	CD44	12.1768	4.86888510134115	High
TCGA-05-4418-01	ICOSLG	7.0108	4.86888510134115	High
TCGA-05-4418-01	IDO1	9.2126	4.86888510134115	High
TCGA-05-4418-01	CD28	7.1824	4.86888510134115	High
TCGA-05-4418-01	TNFRSF4	7.0762	4.86888510134115	High
TCGA-05-4418-01	NRP1	10.8994	4.86888510134115	High
TCGA-05-4418-01	TNFRSF14	10.3354	4.86888510134115	High
TCGA-05-4418-01	TMIGD2	4.5809	4.86888510134115	High
TCGA-05-4418-01	PDCD1LG2	7.5657	4.86888510134115	High
TCGA-05-4418-01	TNFRSF18	6.6106	4.86888510134115	High
TCGA-05-4418-01	TNFSF4	7.3853	4.86888510134115	High
TCGA-05-4418-01	CD80	5.2438	4.86888510134115	High
TCGA-05-4418-01	CD86	8.7339	4.86888510134115	High
TCGA-05-4418-01	TNFSF9	7.95	4.86888510134115	High
TCGA-05-4418-01	TNFRSF25	6.5298	4.86888510134115	High
TCGA-05-4418-01	ADORA2A	7.5555	4.86888510134115	High
TCGA-05-4418-01	CD70	5.3535	4.86888510134115	High
TCGA-05-4418-01	CD160	3.5811	4.86888510134115	High
TCGA-05-4418-01	LAIR1	9.295	4.86888510134115	High
TCGA-05-4418-01	CD200	7.9344	4.86888510134115	High
TCGA-05-4418-01	HAVCR2	9.268	4.86888510134115	High
TCGA-05-4418-01	TNFRSF9	6.0182	4.86888510134115	High
TCGA-05-4418-01	BTNL2	0.414	4.86888510134115	High
TCGA-05-4418-01	TNFRSF8	5.3996	4.86888510134115	High
TCGA-05-4420-01	LGALS9	8.2211	4.35151281188572	High
TCGA-05-4420-01	CD200R1	4.2785	4.35151281188572	High
TCGA-05-4420-01	LAG3	5.2901	4.35151281188572	High
TCGA-05-4420-01	ICOS	2.87	4.35151281188572	High
TCGA-05-4420-01	TNFSF15	7.8604	4.35151281188572	High
TCGA-05-4420-01	TIGIT	4.2588	4.35151281188572	High
TCGA-05-4420-01	TNFSF14	2.055	4.35151281188572	High
TCGA-05-4420-01	CTLA4	2.7623	4.35151281188572	High
TCGA-05-4420-01	CD274	4.3912	4.35151281188572	High
TCGA-05-4420-01	CD276	12.094	4.35151281188572	High
TCGA-05-4420-01	PDCD1	4.373	4.35151281188572	High
TCGA-05-4420-01	CD48	7.5783	4.35151281188572	High
TCGA-05-4420-01	CD44	11.2388	4.35151281188572	High
TCGA-05-4420-01	ICOSLG	6.1908	4.35151281188572	High
TCGA-05-4420-01	IDO1	5.9543	4.35151281188572	High
TCGA-05-4420-01	CD28	5.7153	4.35151281188572	High
TCGA-05-4420-01	TNFRSF4	6.1052	4.35151281188572	High
TCGA-05-4420-01	NRP1	11.8764	4.35151281188572	High
TCGA-05-4420-01	TNFRSF14	9.3253	4.35151281188572	High
TCGA-05-4420-01	TMIGD2	2.5193	4.35151281188572	High
TCGA-05-4420-01	PDCD1LG2	5.1688	4.35151281188572	High
TCGA-05-4420-01	TNFRSF18	10.3073	4.35151281188572	High
TCGA-05-4420-01	TNFSF4	5.0819	4.35151281188572	High
TCGA-05-4420-01	CD80	3.711	4.35151281188572	High
TCGA-05-4420-01	CD86	7.5071	4.35151281188572	High
TCGA-05-4420-01	TNFSF9	1.8598	4.35151281188572	High
TCGA-05-4420-01	TNFRSF25	7.1167	4.35151281188572	High
TCGA-05-4420-01	ADORA2A	7.4211	4.35151281188572	High
TCGA-05-4420-01	CD70	0.8391	4.35151281188572	High
TCGA-05-4420-01	CD160	3.194	4.35151281188572	High
TCGA-05-4420-01	LAIR1	8.0782	4.35151281188572	High
TCGA-05-4420-01	CD200	7.1809	4.35151281188572	High
TCGA-05-4420-01	HAVCR2	7.9007	4.35151281188572	High
TCGA-05-4420-01	TNFRSF9	2.921	4.35151281188572	High
TCGA-05-4420-01	BTNL2	1.0369	4.35151281188572	High
TCGA-05-4420-01	TNFRSF8	2.921	4.35151281188572	High
TCGA-05-4422-01	LGALS9	10.961	3.10777302711215	Low
TCGA-05-4422-01	CD200R1	6.5937	3.10777302711215	Low
TCGA-05-4422-01	LAG3	7.6445	3.10777302711215	Low
TCGA-05-4422-01	ICOS	6.3463	3.10777302711215	Low
TCGA-05-4422-01	TNFSF15	7.3855	3.10777302711215	Low
TCGA-05-4422-01	TIGIT	7.8141	3.10777302711215	Low
TCGA-05-4422-01	TNFSF14	5.8561	3.10777302711215	Low
TCGA-05-4422-01	CTLA4	6.9575	3.10777302711215	Low
TCGA-05-4422-01	CD274	5.7942	3.10777302711215	Low
TCGA-05-4422-01	CD276	11.0804	3.10777302711215	Low
TCGA-05-4422-01	PDCD1	7.4218	3.10777302711215	Low
TCGA-05-4422-01	CD48	9.6712	3.10777302711215	Low
TCGA-05-4422-01	CD44	11.8277	3.10777302711215	Low
TCGA-05-4422-01	ICOSLG	8.2256	3.10777302711215	Low
TCGA-05-4422-01	IDO1	8.875	3.10777302711215	Low
TCGA-05-4422-01	CD28	6.8664	3.10777302711215	Low
TCGA-05-4422-01	TNFRSF4	6.6341	3.10777302711215	Low
TCGA-05-4422-01	NRP1	10.155	3.10777302711215	Low
TCGA-05-4422-01	TNFRSF14	11.1705	3.10777302711215	Low
TCGA-05-4422-01	TMIGD2	4.9176	3.10777302711215	Low
TCGA-05-4422-01	PDCD1LG2	6.8888	3.10777302711215	Low
TCGA-05-4422-01	TNFRSF18	6.0542	3.10777302711215	Low
TCGA-05-4422-01	TNFSF4	6.5143	3.10777302711215	Low
TCGA-05-4422-01	CD80	5.5996	3.10777302711215	Low
TCGA-05-4422-01	CD86	8.7335	3.10777302711215	Low
TCGA-05-4422-01	TNFSF9	4.9746	3.10777302711215	Low
TCGA-05-4422-01	TNFRSF25	7.7865	3.10777302711215	Low
TCGA-05-4422-01	ADORA2A	7.6554	3.10777302711215	Low
TCGA-05-4422-01	CD70	4.6641	3.10777302711215	Low
TCGA-05-4422-01	CD160	4.7318	3.10777302711215	Low
TCGA-05-4422-01	LAIR1	9.5783	3.10777302711215	Low
TCGA-05-4422-01	CD200	6.6073	3.10777302711215	Low
TCGA-05-4422-01	HAVCR2	9.285	3.10777302711215	Low
TCGA-05-4422-01	TNFRSF9	5.8861	3.10777302711215	Low
TCGA-05-4422-01	BTNL2	0	3.10777302711215	Low
TCGA-05-4422-01	TNFRSF8	4.4991	3.10777302711215	Low
TCGA-05-4424-01	LGALS9	11.4274	2.83756241733042	Low
TCGA-05-4424-01	CD200R1	4.8875	2.83756241733042	Low
TCGA-05-4424-01	LAG3	6.3497	2.83756241733042	Low
TCGA-05-4424-01	ICOS	6.1218	2.83756241733042	Low
TCGA-05-4424-01	TNFSF15	6.4156	2.83756241733042	Low
TCGA-05-4424-01	TIGIT	7.2076	2.83756241733042	Low
TCGA-05-4424-01	TNFSF14	2.8473	2.83756241733042	Low
TCGA-05-4424-01	CTLA4	5.6328	2.83756241733042	Low
TCGA-05-4424-01	CD274	5.4403	2.83756241733042	Low
TCGA-05-4424-01	CD276	11.048	2.83756241733042	Low
TCGA-05-4424-01	PDCD1	5.3077	2.83756241733042	Low
TCGA-05-4424-01	CD48	8.6229	2.83756241733042	Low
TCGA-05-4424-01	CD44	12.1797	2.83756241733042	Low
TCGA-05-4424-01	ICOSLG	8.6264	2.83756241733042	Low
TCGA-05-4424-01	IDO1	8.5029	2.83756241733042	Low
TCGA-05-4424-01	CD28	8.0936	2.83756241733042	Low
TCGA-05-4424-01	TNFRSF4	5.6738	2.83756241733042	Low
TCGA-05-4424-01	NRP1	11.7197	2.83756241733042	Low
TCGA-05-4424-01	TNFRSF14	8.9672	2.83756241733042	Low
TCGA-05-4424-01	TMIGD2	1.2809	2.83756241733042	Low
TCGA-05-4424-01	PDCD1LG2	7.1064	2.83756241733042	Low
TCGA-05-4424-01	TNFRSF18	5.2182	2.83756241733042	Low
TCGA-05-4424-01	TNFSF4	6.2538	2.83756241733042	Low
TCGA-05-4424-01	CD80	5.7396	2.83756241733042	Low
TCGA-05-4424-01	CD86	9.2564	2.83756241733042	Low
TCGA-05-4424-01	TNFSF9	4.0643	2.83756241733042	Low
TCGA-05-4424-01	TNFRSF25	7.003	2.83756241733042	Low
TCGA-05-4424-01	ADORA2A	7.0761	2.83756241733042	Low
TCGA-05-4424-01	CD70	2.1165	2.83756241733042	Low
TCGA-05-4424-01	CD160	3.1087	2.83756241733042	Low
TCGA-05-4424-01	LAIR1	10.2979	2.83756241733042	Low
TCGA-05-4424-01	CD200	7.4627	2.83756241733042	Low
TCGA-05-4424-01	HAVCR2	9.7239	2.83756241733042	Low
TCGA-05-4424-01	TNFRSF9	5.0416	2.83756241733042	Low
TCGA-05-4424-01	BTNL2	0	2.83756241733042	Low
TCGA-05-4424-01	TNFRSF8	4.9332	2.83756241733042	Low
TCGA-05-4425-01	LGALS9	11.9056	3.94057765102317	High
TCGA-05-4425-01	CD200R1	6.1142	3.94057765102317	High
TCGA-05-4425-01	LAG3	5.7291	3.94057765102317	High
TCGA-05-4425-01	ICOS	5.7592	3.94057765102317	High
TCGA-05-4425-01	TNFSF15	7.6454	3.94057765102317	High
TCGA-05-4425-01	TIGIT	6.3796	3.94057765102317	High
TCGA-05-4425-01	TNFSF14	4.3238	3.94057765102317	High
TCGA-05-4425-01	CTLA4	5.4623	3.94057765102317	High
TCGA-05-4425-01	CD274	7.1154	3.94057765102317	High
TCGA-05-4425-01	CD276	11.2923	3.94057765102317	High
TCGA-05-4425-01	PDCD1	5.6184	3.94057765102317	High
TCGA-05-4425-01	CD48	9.403	3.94057765102317	High
TCGA-05-4425-01	CD44	13.6406	3.94057765102317	High
TCGA-05-4425-01	ICOSLG	8.7712	3.94057765102317	High
TCGA-05-4425-01	IDO1	8.7768	3.94057765102317	High
TCGA-05-4425-01	CD28	6.5529	3.94057765102317	High
TCGA-05-4425-01	TNFRSF4	6.7154	3.94057765102317	High
TCGA-05-4425-01	NRP1	12.2472	3.94057765102317	High
TCGA-05-4425-01	TNFRSF14	10.2825	3.94057765102317	High
TCGA-05-4425-01	TMIGD2	4.6793	3.94057765102317	High
TCGA-05-4425-01	PDCD1LG2	8.0506	3.94057765102317	High
TCGA-05-4425-01	TNFRSF18	6.1142	3.94057765102317	High
TCGA-05-4425-01	TNFSF4	6.7	3.94057765102317	High
TCGA-05-4425-01	CD80	6.8683	3.94057765102317	High
TCGA-05-4425-01	CD86	9.4637	3.94057765102317	High
TCGA-05-4425-01	TNFSF9	8.4381	3.94057765102317	High
TCGA-05-4425-01	TNFRSF25	5.6983	3.94057765102317	High
TCGA-05-4425-01	ADORA2A	7.8517	3.94057765102317	High
TCGA-05-4425-01	CD70	4.5474	3.94057765102317	High
TCGA-05-4425-01	CD160	2.4533	3.94057765102317	High
TCGA-05-4425-01	LAIR1	10.0303	3.94057765102317	High
TCGA-05-4425-01	CD200	7.8998	3.94057765102317	High
TCGA-05-4425-01	HAVCR2	9.8514	3.94057765102317	High
TCGA-05-4425-01	TNFRSF9	6.9684	3.94057765102317	High
TCGA-05-4425-01	BTNL2	0.6412	3.94057765102317	High
TCGA-05-4425-01	TNFRSF8	4.8846	3.94057765102317	High
TCGA-05-4426-01	LGALS9	10.1784	3.88893181782043	High
TCGA-05-4426-01	CD200R1	4.2315	3.88893181782043	High
TCGA-05-4426-01	LAG3	4.6614	3.88893181782043	High
TCGA-05-4426-01	ICOS	4.6614	3.88893181782043	High
TCGA-05-4426-01	TNFSF15	6.5602	3.88893181782043	High
TCGA-05-4426-01	TIGIT	5.7244	3.88893181782043	High
TCGA-05-4426-01	TNFSF14	5.675	3.88893181782043	High
TCGA-05-4426-01	CTLA4	5.169	3.88893181782043	High
TCGA-05-4426-01	CD274	8.1975	3.88893181782043	High
TCGA-05-4426-01	CD276	11.1789	3.88893181782043	High
TCGA-05-4426-01	PDCD1	5.7954	3.88893181782043	High
TCGA-05-4426-01	CD48	8.0045	3.88893181782043	High
TCGA-05-4426-01	CD44	13.5015	3.88893181782043	High
TCGA-05-4426-01	ICOSLG	7.1416	3.88893181782043	High
TCGA-05-4426-01	IDO1	5.305	3.88893181782043	High
TCGA-05-4426-01	CD28	7.0734	3.88893181782043	High
TCGA-05-4426-01	TNFRSF4	6.1845	3.88893181782043	High
TCGA-05-4426-01	NRP1	12.7501	3.88893181782043	High
TCGA-05-4426-01	TNFRSF14	10.6771	3.88893181782043	High
TCGA-05-4426-01	TMIGD2	2.4452	3.88893181782043	High
TCGA-05-4426-01	PDCD1LG2	6.4666	3.88893181782043	High
TCGA-05-4426-01	TNFRSF18	5.4093	3.88893181782043	High
TCGA-05-4426-01	TNFSF4	6.1367	3.88893181782043	High
TCGA-05-4426-01	CD80	4.5379	3.88893181782043	High
TCGA-05-4426-01	CD86	7.5886	3.88893181782043	High
TCGA-05-4426-01	TNFSF9	8.1975	3.88893181782043	High
TCGA-05-4426-01	TNFRSF25	5.7799	3.88893181782043	High
TCGA-05-4426-01	ADORA2A	7.0084	3.88893181782043	High
TCGA-05-4426-01	CD70	1.8749	3.88893181782043	High
TCGA-05-4426-01	CD160	3.0204	3.88893181782043	High
TCGA-05-4426-01	LAIR1	9.4045	3.88893181782043	High
TCGA-05-4426-01	CD200	6.8581	3.88893181782043	High
TCGA-05-4426-01	HAVCR2	8.7258	3.88893181782043	High
TCGA-05-4426-01	TNFRSF9	5.8409	3.88893181782043	High
TCGA-05-4426-01	BTNL2	0	3.88893181782043	High
TCGA-05-4426-01	TNFRSF8	4.7435	3.88893181782043	High
TCGA-05-4427-01	LGALS9	10.0778	5.30790914561037	High
TCGA-05-4427-01	CD200R1	3.8195	5.30790914561037	High
TCGA-05-4427-01	LAG3	6.289	5.30790914561037	High
TCGA-05-4427-01	ICOS	5.8955	5.30790914561037	High
TCGA-05-4427-01	TNFSF15	5.2981	5.30790914561037	High
TCGA-05-4427-01	TIGIT	6.6783	5.30790914561037	High
TCGA-05-4427-01	TNFSF14	2.8185	5.30790914561037	High
TCGA-05-4427-01	CTLA4	5.671	5.30790914561037	High
TCGA-05-4427-01	CD274	8.1979	5.30790914561037	High
TCGA-05-4427-01	CD276	11.3271	5.30790914561037	High
TCGA-05-4427-01	PDCD1	4.2603	5.30790914561037	High
TCGA-05-4427-01	CD48	7.635	5.30790914561037	High
TCGA-05-4427-01	CD44	11.5582	5.30790914561037	High
TCGA-05-4427-01	ICOSLG	6.4886	5.30790914561037	High
TCGA-05-4427-01	IDO1	7.8803	5.30790914561037	High
TCGA-05-4427-01	CD28	6.2513	5.30790914561037	High
TCGA-05-4427-01	TNFRSF4	5.6275	5.30790914561037	High
TCGA-05-4427-01	NRP1	13.3874	5.30790914561037	High
TCGA-05-4427-01	TNFRSF14	9.6375	5.30790914561037	High
TCGA-05-4427-01	TMIGD2	2.4701	5.30790914561037	High
TCGA-05-4427-01	PDCD1LG2	6.2703	5.30790914561037	High
TCGA-05-4427-01	TNFRSF18	6.1109	5.30790914561037	High
TCGA-05-4427-01	TNFSF4	6.6568	5.30790914561037	High
TCGA-05-4427-01	CD80	6.4052	5.30790914561037	High
TCGA-05-4427-01	CD86	8.6978	5.30790914561037	High
TCGA-05-4427-01	TNFSF9	5.6421	5.30790914561037	High
TCGA-05-4427-01	TNFRSF25	6.9902	5.30790914561037	High
TCGA-05-4427-01	ADORA2A	6.8956	5.30790914561037	High
TCGA-05-4427-01	CD70	3.099	5.30790914561037	High
TCGA-05-4427-01	CD160	3.4041	5.30790914561037	High
TCGA-05-4427-01	LAIR1	9.7324	5.30790914561037	High
TCGA-05-4427-01	CD200	7.111	5.30790914561037	High
TCGA-05-4427-01	HAVCR2	8.8895	5.30790914561037	High
TCGA-05-4427-01	TNFRSF9	5.9786	5.30790914561037	High
TCGA-05-4427-01	BTNL2	0	5.30790914561037	High
TCGA-05-4427-01	TNFRSF8	3.6559	5.30790914561037	High
TCGA-05-4430-01	LGALS9	11.085	3.83585432425622	High
TCGA-05-4430-01	CD200R1	5.6474	3.83585432425622	High
TCGA-05-4430-01	LAG3	7.0901	3.83585432425622	High
TCGA-05-4430-01	ICOS	6.1006	3.83585432425622	High
TCGA-05-4430-01	TNFSF15	4.7967	3.83585432425622	High
TCGA-05-4430-01	TIGIT	6.3467	3.83585432425622	High
TCGA-05-4430-01	TNFSF14	3.0032	3.83585432425622	High
TCGA-05-4430-01	CTLA4	6.3007	3.83585432425622	High
TCGA-05-4430-01	CD274	6.1662	3.83585432425622	High
TCGA-05-4430-01	CD276	11.8969	3.83585432425622	High
TCGA-05-4430-01	PDCD1	5.4083	3.83585432425622	High
TCGA-05-4430-01	CD48	9.1901	3.83585432425622	High
TCGA-05-4430-01	CD44	12.2376	3.83585432425622	High
TCGA-05-4430-01	ICOSLG	8.1282	3.83585432425622	High
TCGA-05-4430-01	IDO1	8.2928	3.83585432425622	High
TCGA-05-4430-01	CD28	7.3853	3.83585432425622	High
TCGA-05-4430-01	TNFRSF4	7.6256	3.83585432425622	High
TCGA-05-4430-01	NRP1	12.4334	3.83585432425622	High
TCGA-05-4430-01	TNFRSF14	9.856	3.83585432425622	High
TCGA-05-4430-01	TMIGD2	3.0032	3.83585432425622	High
TCGA-05-4430-01	PDCD1LG2	7.3936	3.83585432425622	High
TCGA-05-4430-01	TNFRSF18	8.5538	3.83585432425622	High
TCGA-05-4430-01	TNFSF4	6.8873	3.83585432425622	High
TCGA-05-4430-01	CD80	6.6605	3.83585432425622	High
TCGA-05-4430-01	CD86	9.3439	3.83585432425622	High
TCGA-05-4430-01	TNFSF9	5.9964	3.83585432425622	High
TCGA-05-4430-01	TNFRSF25	6.507	3.83585432425622	High
TCGA-05-4430-01	ADORA2A	7.9848	3.83585432425622	High
TCGA-05-4430-01	CD70	3.9103	3.83585432425622	High
TCGA-05-4430-01	CD160	3.2162	3.83585432425622	High
TCGA-05-4430-01	LAIR1	9.809	3.83585432425622	High
TCGA-05-4430-01	CD200	8.1462	3.83585432425622	High
TCGA-05-4430-01	HAVCR2	9.9333	3.83585432425622	High
TCGA-05-4430-01	TNFRSF9	4.9682	3.83585432425622	High
TCGA-05-4430-01	BTNL2	0.3994	3.83585432425622	High
TCGA-05-4430-01	TNFRSF8	5.248	3.83585432425622	High
TCGA-05-4432-01	LGALS9	10.0122	2.3006213802976	Low
TCGA-05-4432-01	CD200R1	4.6734	2.3006213802976	Low
TCGA-05-4432-01	LAG3	8.0096	2.3006213802976	Low
TCGA-05-4432-01	ICOS	5.3809	2.3006213802976	Low
TCGA-05-4432-01	TNFSF15	4.1713	2.3006213802976	Low
TCGA-05-4432-01	TIGIT	7.0087	2.3006213802976	Low
TCGA-05-4432-01	TNFSF14	3.0873	2.3006213802976	Low
TCGA-05-4432-01	CTLA4	6.2478	2.3006213802976	Low
TCGA-05-4432-01	CD274	5.9031	2.3006213802976	Low
TCGA-05-4432-01	CD276	11.0296	2.3006213802976	Low
TCGA-05-4432-01	PDCD1	6.4659	2.3006213802976	Low
TCGA-05-4432-01	CD48	8.8524	2.3006213802976	Low
TCGA-05-4432-01	CD44	11.9505	2.3006213802976	Low
TCGA-05-4432-01	ICOSLG	8.5589	2.3006213802976	Low
TCGA-05-4432-01	IDO1	9.7472	2.3006213802976	Low
TCGA-05-4432-01	CD28	6.579	2.3006213802976	Low
TCGA-05-4432-01	TNFRSF4	6.6387	2.3006213802976	Low
TCGA-05-4432-01	NRP1	10.9356	2.3006213802976	Low
TCGA-05-4432-01	TNFRSF14	9.7414	2.3006213802976	Low
TCGA-05-4432-01	TMIGD2	2.5615	2.3006213802976	Low
TCGA-05-4432-01	PDCD1LG2	6.9187	2.3006213802976	Low
TCGA-05-4432-01	TNFRSF18	6.5834	2.3006213802976	Low
TCGA-05-4432-01	TNFSF4	6.0038	2.3006213802976	Low
TCGA-05-4432-01	CD80	5.3608	2.3006213802976	Low
TCGA-05-4432-01	CD86	8.657	2.3006213802976	Low
TCGA-05-4432-01	TNFSF9	3.8052	2.3006213802976	Low
TCGA-05-4432-01	TNFRSF25	8.9913	2.3006213802976	Low
TCGA-05-4432-01	ADORA2A	7.9753	2.3006213802976	Low
TCGA-05-4432-01	CD70	3.271	2.3006213802976	Low
TCGA-05-4432-01	CD160	4.1713	2.3006213802976	Low
TCGA-05-4432-01	LAIR1	9.2801	2.3006213802976	Low
TCGA-05-4432-01	CD200	7.4169	2.3006213802976	Low
TCGA-05-4432-01	HAVCR2	8.7401	2.3006213802976	Low
TCGA-05-4432-01	TNFRSF9	6.5659	2.3006213802976	Low
TCGA-05-4432-01	BTNL2	0.6571	2.3006213802976	Low
TCGA-05-4432-01	TNFRSF8	5.4007	2.3006213802976	Low
TCGA-05-4433-01	LGALS9	11.2618	3.55007251080594	High
TCGA-05-4433-01	CD200R1	5.0899	3.55007251080594	High
TCGA-05-4433-01	LAG3	6.1037	3.55007251080594	High
TCGA-05-4433-01	ICOS	5.8169	3.55007251080594	High
TCGA-05-4433-01	TNFSF15	6.1714	3.55007251080594	High
TCGA-05-4433-01	TIGIT	6.8041	3.55007251080594	High
TCGA-05-4433-01	TNFSF14	5.0545	3.55007251080594	High
TCGA-05-4433-01	CTLA4	5.3459	3.55007251080594	High
TCGA-05-4433-01	CD274	5.8379	3.55007251080594	High
TCGA-05-4433-01	CD276	11.0633	3.55007251080594	High
TCGA-05-4433-01	PDCD1	5.3163	3.55007251080594	High
TCGA-05-4433-01	CD48	9.2052	3.55007251080594	High
TCGA-05-4433-01	CD44	12.5838	3.55007251080594	High
